UserID,Name,Email,Password,Age,Gender,Hobbies,Shoe Color Preference,Shoe Brand Preference,Price Range Preference,country,purchased_history
127,Ava Garcia,ava.garcia@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Dancing,MAROON,Fila,431,Uzbekistan,"[42, 193]"
128,Michael Lewis,michael.lewis@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Female,Travelling,WHITE,Merrell,1722,Pakistan,"[28, 84, 141, 232, 57, 128, 125]"
129,Joseph Thomas,joseph.thomas@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Female,Dancing,RED,Clarks,352,Pakistan,"[239, 99, 87, 203]"
130,Daniel Johnson,daniel.johnson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Male,Hiking,TEAL,Ralph Lauren,1008,Pakistan,"[234, 206, 98]"
131,Scarlett Carter,scarlett.carter@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Other,Hiking,RED,Salomon,1960,Bangladesh,"[161, 247, 196, 149, 214, 245, 206]"
132,Steven Martinez,steven.martinez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,62,Female,Dancing,MAROON,Nike,1599,Kazakhstan,"[71, 211, 137, 79, 203, 50]"
133,Grace Harris,grace.harris@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,64,Male,Travelling,BLUE,New Balance,51,Iran,"[161, 108, 153, 70, 104, 134, 205]"
134,Ryan Thomas,ryan.thomas@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Male,Sports,ORANGE,PUMA,1769,Russia,"[128, 35, 187, 122, 126, 45, 189, 233, 232, 42]"
135,Mike Smith,mike.smith@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Female,Hiking,OLIVE,Nike,78,Pakistan,"[120, 137, 96]"
136,Elizabeth Garcia,elizabeth.garcia@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Male,Travelling,PURPLE,Brooks,1480,Bangladesh,"[107, 19, 211, 160, 79, 2, 172]"
137,Sophia Smith,sophia.smith@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Other,Dancing,NAVY,Under Armour,873,Malaysia,"[9, 78, 133, 63, 157, 140, 50]"
138,Joshua Lee,joshua.lee@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,62,Other,Hiking,NAVY,PUMA,167,Pakistan,"[102, 86, 59]"
139,Ryan Campbell,ryan.campbell@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Other,Hiking,NAVY,Adidas,298,Israel,"[247, 116, 26, 202, 110]"
140,Grace Hernandez,grace.hernandez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Other,Dancing,PINK,Skechers,1401,Pakistan,"[68, 154, 114, 227, 239, 32, 164]"
141,Lily Adams,lily.adams@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Female,Hiking,BLUE,Timberland,1859,Afghanistan,"[240, 221, 79, 88, 13, 233, 188, 228, 12, 66]"
142,Isabella Lee,isabella.lee@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Other,Travelling,NAVY,Converse,707,India,[221]
143,William Collins,william.collins@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Male,Sports,GOLD,Clarks,962,Bangladesh,"[20, 50, 26, 174, 61, 100, 75, 13, 200]"
144,Olivia Anderson,olivia.anderson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Other,Hiking,BLACK,Adidas,29,Turkmenistan,"[218, 126, 104, 185, 27]"
145,James Adams,james.adams@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Male,Dancing,MAROON,Brooks,210,Sri Lanka,"[227, 53, 21, 143, 60, 166, 167, 210, 150, 46]"
146,David Davis,david.davis@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Male,Dancing,PURPLE,Dr. Martens,956,Kuwait,"[62, 123, 214, 134, 176, 138]"
147,Amelia Nelson,amelia.nelson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,35,Female,Sports,TEAL,Dr. Martens,57,Pakistan,"[176, 67, 105, 172, 46, 23]"
148,Scarlett White,scarlett.white@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Other,Sports,GRAY,Ralph Lauren,942,Kazakhstan,"[88, 148, 205]"
149,Lillian Martin,lillian.martin@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Other,Dancing,RED,Reebok,1923,Israel,"[237, 124, 221, 80]"
150,Robert Anderson,robert.anderson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Other,Sports,MULTICOLOR,PUMA,1227,Afghanistan,[17]
151,Matthew Edwards,matthew.edwards@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Male,Dancing,MAROON,Under Armour,430,India,"[59, 92, 165, 189]"
152,Mila Young,mila.young@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Female,Travelling,TEAL,UGG,389,Bangladesh,"[40, 136, 152, 32, 236]"
153,Michael Scott,michael.scott@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Other,Travelling,GRAY,VANS,1385,Turkmenistan,"[58, 170]"
154,Robert Thompson,robert.thompson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,43,Female,Dancing,BROWN,PUMA,648,Afghanistan,"[33, 31, 92, 177, 67, 152, 78]"
155,Emma Evans,emma.evans@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,24,Female,Hiking,GRAY,New Balance,995,Israel,"[69, 70, 14, 97, 223, 96, 248, 86, 35, 135]"
156,Chloe Roberts,chloe.roberts@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Male,Dancing,NAVY,Merrell,1014,United Arab Emirates,"[36, 51, 113, 178, 164, 16, 69, 53, 35]"
157,Alexander Jones,alexander.jones@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Other,Sports,BLACK,Dr. Martens,1537,Kazakhstan,"[244, 128, 25, 72, 165, 82]"
158,Emma Perez,emma.perez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Hiking,GREEN,Ralph Lauren,8,Afghanistan,"[140, 212, 139, 80, 90, 61, 238]"
159,Michael Young,michael.young@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,47,Other,Sports,WHITE,Skechers,1505,Malaysia,"[196, 29, 203, 226]"
160,Emily Brown,emily.brown@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,47,Other,Sports,SILVER,Ralph Lauren,285,Uzbekistan,"[90, 243, 155]"
161,Emily Lee,emily.lee@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Male,Hiking,TAN,Brooks,1574,Sri Lanka,"[13, 205, 146, 30]"
162,Elizabeth Johnson,elizabeth.johnson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Hiking,PINK,Fila,1302,Indonesia,"[127, 192, 90, 98, 222, 113, 213, 31]"
163,Jacob Williams,jacob.williams@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Other,Dancing,OLIVE,Reebok,54,Pakistan,"[158, 177, 5, 12, 228, 164, 190, 152]"
164,Matthew Martin,matthew.martin@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Other,Travelling,BLUE,Merrell,61,Singapore,"[163, 148, 137, 224, 234]"
165,Alexander Williams,alexander.williams@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Female,Sports,BEIGE,Salomon,817,Pakistan,"[2, 189, 67, 219, 36, 202]"
166,Lillian Lee,lillian.lee@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Dancing,NAVY,Brooks,1164,Israel,"[91, 108, 154, 83, 96, 58, 84, 110, 28]"
167,James Moore,james.moore@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Other,Dancing,OLIVE,Dr. Martens,36,Saudi Arabia,"[188, 115]"
168,Matthew Martinez,matthew.martinez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,63,Male,Sports,TEAL,Asics,969,Kyrgyzstan,"[73, 30, 181, 248, 11, 3, 10, 102, 40, 52]"
169,Hannah Smith,hannah.smith@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Male,Sports,BEIGE,Clarks,851,South Korea,"[125, 203, 57, 171, 207, 204, 3, 179]"
170,Mike Lopez,mike.lopez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Other,Hiking,BLUE,UGG,1937,Saudi Arabia,"[217, 147, 228, 203, 3, 98, 6, 182, 212, 187]"
171,Evelyn Edwards,evelyn.edwards@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Other,Hiking,MULTICOLOR,Nike,632,Pakistan,"[224, 142, 176, 54]"
172,Jane Green,jane.green@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,39,Other,Sports,WHITE,Converse,805,Israel,"[40, 62]"
173,William Allen,william.allen@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Other,Dancing,BEIGE,Asics,1453,India,"[171, 218, 58, 202, 205, 111, 96, 21]"
174,John Perez,john.perez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Dancing,BLACK,Ralph Lauren,875,Kuwait,"[187, 59, 190, 240, 167]"
175,Jane Hernandez,jane.hernandez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,56,Male,Sports,TEAL,Ralph Lauren,1345,Saudi Arabia,"[48, 176, 71, 237, 8, 215, 212, 247, 225]"
176,Mike Phillips,mike.phillips@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Female,Dancing,BROWN,UGG,886,Afghanistan,[57]
177,Thomas Gonzalez,thomas.gonzalez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Female,Hiking,GOLD,Under Armour,688,Kazakhstan,[114]
178,Emily Rodriguez,emily.rodriguez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,24,Female,Travelling,PURPLE,Brooks,753,China,"[69, 144]"
179,Joshua Hill,joshua.hill@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Other,Travelling,YELLOW,Adidas,1053,Turkmenistan,"[116, 129, 85, 235, 14, 172, 97, 134]"
180,Emily Moore,emily.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Female,Sports,TAN,UGG,326,Kuwait,"[216, 91, 242, 221, 23, 17]"
181,Matthew Scott,matthew.scott@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Male,Hiking,GRAY,Under Armour,508,China,"[57, 52, 155, 7, 212, 43, 31, 143]"
182,Lily Hall,lily.hall@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Female,Hiking,BLACK,PUMA,230,Pakistan,"[36, 109, 21, 211, 2, 41, 213, 136]"
183,Hannah Perez,hannah.perez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Female,Travelling,PINK,Asics,409,India,"[214, 244, 172, 144, 135, 157, 119]"
184,Mike Perez,mike.perez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,63,Female,Hiking,BEIGE,Skechers,382,Indonesia,"[188, 210, 120, 144]"
185,Matthew Evans,matthew.evans@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Male,Dancing,GOLD,New Balance,401,Saudi Arabia,[207]
186,Anthony Jackson,anthony.jackson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Female,Travelling,PINK,Merrell,1335,Pakistan,[61]
187,Avery Hernandez,avery.hernandez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Male,Hiking,NAVY,Merrell,1258,India,"[246, 11, 74, 3, 43, 47, 125, 103, 123, 179]"
188,Jacob Anderson,jacob.anderson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Male,Travelling,GREEN,Reebok,1019,Qatar,"[171, 214, 53, 242, 126, 70]"
189,Lily Lewis,lily.lewis@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Other,Travelling,RED,Converse,1772,Uzbekistan,"[246, 38, 150, 126, 238, 177, 72, 66]"
190,Daniel Adams,daniel.adams@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Other,Hiking,BLACK,Nike,428,Saudi Arabia,[96]
191,Daniel Walker,daniel.walker@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Female,Sports,ORANGE,Adidas,1197,United Arab Emirates,"[205, 55, 170, 113, 175, 244, 248, 213, 150]"
192,John Wilson,john.wilson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Other,Dancing,OLIVE,Merrell,415,Kuwait,"[12, 63, 127, 239, 185, 57]"
193,Ryan Johnson,ryan.johnson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Travelling,TAN,Timberland,82,Qatar,"[135, 170, 239, 176, 133, 9, 218, 7]"
194,Chloe Robinson,chloe.robinson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,63,Male,Hiking,NAVY,Fila,627,Malaysia,"[190, 20, 188, 150, 15, 233, 5, 80]"
195,Abigail Edwards,abigail.edwards@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Male,Hiking,OLIVE,Converse,609,Pakistan,"[97, 151, 197]"
196,Matthew White,matthew.white@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Other,Travelling,PURPLE,Reebok,1139,Sri Lanka,"[225, 244, 188]"
197,Emily Baker,emily.baker@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Other,Dancing,MULTICOLOR,Reebok,936,United Arab Emirates,"[35, 147, 211, 58]"
198,William Martinez,william.martinez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Sports,RED,New Balance,793,Qatar,"[47, 214, 81, 18, 35]"
199,Chloe Phillips,chloe.phillips@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Other,Travelling,GRAY,Dr. Martens,59,Kazakhstan,"[55, 90, 160, 224, 138, 8, 214, 225]"
200,Chloe Johnson,chloe.johnson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Male,Hiking,OLIVE,VANS,1965,Turkey,"[21, 58, 104, 131, 162, 192, 238]"
201,Ethan Martin,ethan.martin@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Male,Dancing,BEIGE,Converse,743,Singapore,"[233, 107, 228]"
202,Alexander Thomas,alexander.thomas@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Other,Dancing,BEIGE,Asics,413,Sri Lanka,"[130, 57]"
203,Mike Green,mike.green@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Other,Hiking,GOLD,VANS,1165,Pakistan,"[168, 61]"
204,Abigail Wilson,abigail.wilson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Female,Hiking,BROWN,New Balance,295,Russia,"[40, 172, 108, 162, 204, 82, 81, 65]"
205,Isabella Thompson,isabella.thompson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,42,Other,Hiking,PINK,Merrell,1704,Iran,"[223, 100, 174, 130, 103, 236, 161, 199, 62]"
206,Matthew Wilson,matthew.wilson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Sports,GREEN,UGG,422,Pakistan,"[144, 95, 82, 27, 125, 194, 83, 157, 86, 223]"
207,Matthew Mitchell,matthew.mitchell@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Male,Hiking,MULTICOLOR,Birkenstock,780,Japan,"[89, 191, 232, 116, 95, 153]"
208,Hannah Jackson,hannah.jackson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Travelling,SILVER,Converse,873,Turkmenistan,"[20, 214, 76, 244, 216, 98, 160, 215]"
209,Abigail Garcia,abigail.garcia@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Dancing,BLUE,UGG,1998,Turkmenistan,"[7, 149]"
210,Ryan Jones,ryan.jones@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Sports,PURPLE,Salomon,34,Bangladesh,"[87, 17, 140]"
211,Emily Mitchell,emily.mitchell@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Female,Hiking,MAROON,Skechers,1547,Jordan,"[232, 13, 226, 183, 34]"
212,James Brown,james.brown@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Other,Travelling,YELLOW,Converse,1370,Pakistan,"[153, 230, 35, 63, 53]"
213,Christopher Evans,christopher.evans@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,54,Other,Travelling,TAN,Clarks,922,China,"[221, 164, 17]"
214,Matthew Wilson,matthew.wilson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Sports,TAN,Timberland,1798,Pakistan,"[211, 7, 108, 36]"
215,Lily Brown,lily.brown@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Other,Sports,SILVER,Fila,580,Pakistan,"[140, 169, 178, 54, 77, 120, 79, 115, 117]"
216,Alexander Scott,alexander.scott@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Other,Travelling,ORANGE,Under Armour,561,Uzbekistan,"[216, 55, 159, 26, 165, 158]"
217,Isabella Hernandez,isabella.hernandez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Male,Travelling,SILVER,New Balance,571,Kyrgyzstan,"[88, 232, 143, 12, 32, 136, 213, 204, 151, 248]"
218,Joshua King,joshua.king@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Female,Hiking,SILVER,Clarks,420,Pakistan,"[138, 33, 65, 158, 155]"
219,Charlotte King,charlotte.king@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Male,Sports,BLUE,Salomon,1572,South Korea,"[61, 180, 225, 7, 171, 208, 105, 195, 50, 183]"
220,Emma Turner,emma.turner@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,35,Other,Sports,RED,Adidas,1097,Pakistan,"[63, 128, 16, 174, 198]"
221,Anthony Williams,anthony.williams@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Female,Sports,GRAY,Clarks,1215,Malaysia,"[242, 216, 157, 17, 31, 141, 104]"
222,Andrew Thompson,andrew.thompson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Other,Sports,TEAL,Fila,1972,Iran,"[94, 137]"
223,Emma Carter,emma.carter@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Female,Dancing,GOLD,PUMA,1116,Singapore,"[71, 101, 7]"
224,Lily King,lily.king@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Male,Travelling,SILVER,Birkenstock,1623,Qatar,"[223, 115, 1, 61, 154]"
225,Emily Robinson,emily.robinson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Male,Sports,BLACK,Under Armour,1693,Pakistan,"[56, 200, 112, 195, 70, 90, 125, 89]"
226,Andrew Rodriguez,andrew.rodriguez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Other,Hiking,YELLOW,Dr. Martens,175,Kazakhstan,"[104, 37, 12, 220, 129]"
227,Mia Roberts,mia.roberts@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,35,Female,Hiking,YELLOW,Timberland,432,Pakistan,"[218, 144, 143, 110]"
228,Hannah Mitchell,hannah.mitchell@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Female,Travelling,WHITE,Reebok,1395,Kuwait,"[26, 192, 146, 186, 129, 120, 208, 200, 97, 15]"
229,David Lewis,david.lewis@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,43,Other,Dancing,BLACK,Adidas,403,Kyrgyzstan,"[126, 244, 83, 163]"
230,Anthony Brown,anthony.brown@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Dancing,BROWN,Dr. Martens,2,Turkey,[75]
231,Amelia Miller,amelia.miller@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,39,Female,Travelling,OLIVE,Under Armour,1372,Indonesia,"[17, 194, 115, 85, 198, 69, 154, 129, 65]"
232,Matthew Smith,matthew.smith@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Female,Hiking,YELLOW,New Balance,1445,India,"[12, 38, 119, 199, 107, 47, 14]"
233,Charlotte Green,charlotte.green@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Other,Hiking,PINK,Clarks,1869,Kuwait,"[38, 44, 195, 51, 131, 124, 152, 90, 25, 133]"
234,Grace Miller,grace.miller@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,21,Other,Hiking,MULTICOLOR,Merrell,1591,Pakistan,"[238, 162, 240, 20, 90, 51]"
235,Jane Martinez,jane.martinez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,42,Male,Travelling,RED,Asics,253,Saudi Arabia,"[26, 136, 13, 47, 8, 132, 84]"
236,Michael Miller,michael.miller@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Female,Sports,PURPLE,Under Armour,1472,Pakistan,[166]
237,Avery Williams,avery.williams@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,40,Other,Sports,GREEN,Salomon,707,Singapore,"[46, 233, 104]"
238,Elizabeth Lopez,elizabeth.lopez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,21,Other,Hiking,BLACK,Skechers,1779,Uzbekistan,"[233, 5, 134, 131]"
239,Olivia Smith,olivia.smith@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Other,Sports,YELLOW,Asics,1251,Sri Lanka,"[83, 50, 110, 64, 185, 154, 215, 121, 229, 247]"
240,Elizabeth Johnson,elizabeth.johnson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Other,Sports,ORANGE,Fila,521,Pakistan,"[185, 140, 186, 84]"
241,Robert Rodriguez,robert.rodriguez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,24,Female,Dancing,SILVER,New Balance,156,Iran,"[240, 104, 12, 141, 76, 221]"
242,Elizabeth Campbell,elizabeth.campbell@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,42,Other,Sports,PINK,Clarks,48,Pakistan,"[55, 85]"
243,Chris Turner,chris.turner@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Male,Hiking,BLACK,Adidas,1989,Saudi Arabia,[185]
244,Christopher Scott,christopher.scott@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,21,Female,Sports,MAROON,Birkenstock,1166,Iran,"[163, 208, 242, 209, 91, 31, 125]"
245,Alexander Williams,alexander.williams@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Other,Dancing,TEAL,PUMA,1838,Singapore,"[160, 91, 164, 181, 117, 70]"
246,Ava Parker,ava.parker@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Male,Hiking,ORANGE,Brooks,1280,Singapore,"[78, 30, 174, 101]"
247,Avery Lewis,avery.lewis@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Female,Dancing,TAN,Asics,1250,Saudi Arabia,"[160, 215, 238]"
248,David Hernandez,david.hernandez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Female,Dancing,BLUE,UGG,1508,China,"[23, 28, 242, 138, 106, 71, 187, 229, 118]"
249,Chris Thompson,chris.thompson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Other,Hiking,BEIGE,PUMA,476,Pakistan,"[230, 74, 169, 171, 29, 90, 50, 110, 31, 144]"
250,Anthony Evans,anthony.evans@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Other,Sports,ORANGE,VANS,1083,Iran,"[243, 39, 145, 96, 109, 103, 46, 224, 172, 35]"
